area_sqft,city,population_density,property_type_Penthouse,property_type_Villa,price
0.018930466373578952,4,-0.8871786180982779,0,0,11294000.0
0.4380537771495192,7,1.7616848406485914,0,0,25060000.0
0.36565975074276585,4,-0.7715058699131161,0,0,14447000.0
0.6209439491244749,7,1.611324426238993,0,0,35690000.0
-0.46496644697682477,5,-0.5248694839418164,0,0,5650000.0
-1.8366427367889928,3,0.15330978632369774,0,0,9573000.0
2.1602695632470192,9,-0.8792500086755496,0,0,14146000.0
-0.18301076518210135,1,-1.036264791707795,0,0,16982000.0
0.026550890205868774,2,-0.5030658080293134,0,0,12069000.0
1.1543736173847625,2,-0.3781902096213419,0,0,17875000.0
-0.8040753075137219,3,0.1317892750334351,0,0,7904000.0
0.15609809535479574,8,-0.6406838144380983,0,0,12679000.0
-1.0669799297277207,0,-0.7392251029777221,0,0,9047000.0
2.3545903709704095,8,-0.5108528351409216,0,1,21415000.0
-2.034773756428528,5,-0.6586647679503572,0,0,5015000.0
0.7161992470280977,2,-0.5108528351409216,0,0,15567000.0
0.6514256444536342,8,-0.47078504109391944,1,0,35737000.0
1.181045100797777,7,1.2854019460404098,0,0,30084000.0
-0.800265095597577,3,0.3011217191331334,0,0,11581000.0
-0.08775546727847856,7,1.7050519162005318,0,0,14195000.0
-0.7812140360168524,1,-0.8077509415598743,0,1,19511000.0
-0.4725868708091146,1,-1.0488656173974882,0,0,10895000.0
0.8952792070869086,3,0.3230669773567565,0,1,31438000.0
-1.30702328044485,0,-0.4225054730019486,0,0,5789000.0
0.46472526056253355,1,-0.9028942546326144,0,0,20981000.0
1.0705489552295744,3,0.0062057650698628475,0,0,20890000.0
1.344884213192008,2,-0.20574295467700035,0,0,19532000.0
-0.1296677983560726,7,1.2895078330628942,0,0,27292000.0
-0.8345570028428811,0,-0.564370948744338,0,1,11042000.0
0.8266953925963001,7,1.4827676877418976,0,0,29312000.0
2.3545903709704095,8,-0.791327393469937,0,1,26495000.0
1.2534391272045302,0,-0.36672204242060985,0,0,9105000.0
0.1713389430193754,3,0.08195230151914261,0,0,12665000.0
2.034532570014237,7,1.602687905260664,0,0,44631000.0
1.0934102267264438,0,-0.7812750493804064,0,1,20152000.0
0.8686077236738942,6,1.8582439768325332,0,0,12352000.0
0.35041890307818624,6,2.0676442149792336,0,0,10106000.0
1.4210884515149063,0,-0.6170395684810335,0,0,12348000.0
1.0248264122358355,7,1.6907521027773966,0,0,30778000.0
-0.6592872547002152,1,-1.0056830125058427,0,0,20751000.0
1.8325913384585566,7,1.3646880402676933,0,0,31737000.0
-0.8231263670944464,5,-0.4479902890035754,0,1,8603000.0
-0.10680652685920311,9,-0.6613548318616401,0,0,13140000.0
1.0324468360681254,1,-0.8020876491150684,0,0,29253000.0
0.18657979068395505,7,1.5722477083698319,0,0,30427000.0
1.2877310344498343,1,-0.6011823496355767,0,0,16684000.0
-0.038222712368594716,1,-0.9198841319670323,0,0,14594000.0
-0.6554770427840704,6,2.1518856900957224,0,0,6266000.0
-2.046204392176963,9,-0.577679685989632,0,0,6812000.0
0.24754318134227363,5,-0.558707656299532,0,0,6705000.0
0.8228851806801553,4,-1.1107370873569933,0,0,14263000.0
-0.9145714530819243,7,1.3114530912865172,0,0,26097000.0
-0.25540479158885465,6,2.070051114268276,0,0,12087000.0
-0.5297400495512883,0,-0.6746635691069341,0,0,10949000.0
1.1886655246300666,2,-0.46356434322679185,0,0,14495000.0
-1.615650445652588,0,-0.8078925238709944,0,1,8987000.0
0.5371192869692869,4,-1.1820945721615486,0,1,25106000.0
-1.0174471748178369,2,-0.5248694839418164,0,0,9842000.0
-1.962379730021775,1,-0.805627206893072,0,1,9755000.0
1.2686799748691098,7,1.6268984804622095,1,0,52085000.0
0.4685354724786785,7,1.2862514399071308,0,0,21181000.0
0.22087169792925923,7,1.444115716806097,0,0,21019000.0
0.12942661194178137,9,-0.5180735330080493,0,0,12746000.0
0.24754318134227363,1,-0.650877740838749,0,0,18316000.0
0.3732801745750557,4,-0.7297390881326721,0,0,10939000.0
0.662856280202069,5,-0.2708708177922689,0,1,15942000.0
-0.15252906985294204,3,-0.019703797865124436,0,0,12068000.0
-0.8307467909267362,1,-0.5921210817238872,0,0,8753000.0
-0.5907034402096069,6,2.1136584660932822,0,0,10320000.0
1.7640075239679482,3,0.366249582248402,0,1,41318000.0
2.0192917223496574,7,1.568566568280708,0,0,34658000.0
-0.7278710691908237,3,0.011869057514668812,1,0,18321000.0
-1.0060165390694022,3,0.16506111814667013,0,0,18964000.0
-0.6021340759580416,8,-0.4547862399373426,0,0,9683000.0
-0.18301076518210135,0,-0.5625303786997761,0,0,12454000.0
-0.8040753075137219,9,-0.7434725723113266,0,1,17694000.0
0.8114545449317204,5,-0.21452105796644957,0,1,12304000.0
0.46091504864638866,0,-0.37295166410989644,0,0,8927000.0
2.3545903709704095,3,0.2500105048187596,0,0,20994000.0
-1.5089645120005304,5,-0.22811295983398389,0,0,4363000.0
2.3012474041443807,2,-0.32693741299584794,0,0,24501000.0
0.4266231414010844,0,-0.6221365316813589,0,1,14667000.0
-0.36590093715705707,5,-0.3627577377092457,1,0,13694000.0
0.19801042643238978,1,-1.053396251353333,1,0,23230000.0
0.4151925056526497,7,1.7244486928239922,0,1,57111329.99999995
1.9011751529491652,3,0.31358096251170653,0,1,28201000.0
-0.8536080624236058,1,-0.7059532598644871,0,0,11326000.0
-1.268921161283401,0,-0.521613090786053,0,1,9735000.0
0.21325127409696942,5,-0.6037308312357395,0,0,7072000.0
1.8935547291168753,7,1.6702226676649752,0,0,25869000.0
2.015481510433512,4,-0.983171425037739,0,1,28981000.0
-0.5487911091320128,1,-0.7835403663583288,0,0,12342000.0
-0.708820009610099,3,0.379558319493696,0,0,15595000.0
1.4172782395987613,7,1.6370924068628603,0,0,35811000.0
-0.030602288536304895,1,-0.8510751287626399,0,0,12743000.0
2.171700198995454,8,-0.6279414064372849,0,0,13905000.0
0.9067098428353433,1,-0.964199395347639,0,0,19732000.0
-0.8574182743397506,4,-0.9894010467270256,0,0,9418000.0
0.05703258553502807,6,2.1530183485846837,0,0,7619000.0
-2.0652554517576873,1,-1.0889334114444904,0,0,9824000.0
0.9752936573259516,8,-0.8767015270753868,0,0,14672000.0
0.32755763158131673,8,-0.41117888811233666,0,0,14566000.0
1.775438159716383,3,-0.02083645635408563,0,0,20762000.0
1.8516423980392813,4,-1.0165848504620942,0,0,19935000.0
-1.3756070949354586,3,0.1739808037472395,0,1,25309000.0
-0.36971114907320196,3,-0.056939945689723645,0,1,23770000.0
0.403761869904215,7,1.7162369187790236,0,1,46044000.0
1.6230296830705866,9,-0.36289932002036585,0,0,15204000.0
1.520153961334674,4,-1.0187085851288964,0,0,14948000.0
2.0269121461819473,7,1.5640359343248633,0,0,36347000.0
0.7581115781056917,3,-2.385661942371216e-05,0,0,15350000.0
-0.32779881799560795,5,-0.5411514497206336,0,0,9667000.0
-1.7756793461306741,3,-0.11895299796034894,0,0,13129000.0
-0.7240608572746787,7,1.5255255457001826,0,0,18303000.0
-0.04965334811702945,4,-0.7634356781792676,0,1,18521000.0
1.0743591671457193,8,-0.7240757956878662,0,0,12168000.0
-1.276541585115691,3,-0.12702318969419746,0,0,16235000.0
0.9257609024160678,9,-0.7178461739985796,0,0,12540000.0
0.39233123415578025,0,-0.3048505724611047,0,1,14518000.0
-1.1127024727214596,3,0.21390701548312155,0,0,13809000.0
0.05322237361888315,6,2.04513262751113,0,0,10408000.0
0.31993720774902695,1,-0.6903792056412706,0,1,29277000.0
1.0133957764874009,9,-0.5721579758559462,1,0,38877000.0
0.5028273797239827,9,-0.7583387149789422,0,1,18725000.0
-0.43829496356381037,2,-0.7152976923984169,0,0,13953000.0
0.9143302666676331,7,1.2585013069275814,0,0,37260000.0
1.9240364244460346,0,-0.6122257699029484,0,0,10248000.0
0.16371851918708558,1,-1.0579268853091777,0,0,13983000.0
-1.0060165390694022,3,0.23698493219570588,0,0,24321000.0
-0.3049375464987385,7,1.5539835902353327,0,0,21584000.0
-1.8785550678665868,2,-0.17445326391944738,0,0,9789000.0
-1.478482816671371,9,-0.34236988490794423,1,0,18079000.0
0.6476154325374893,7,1.3421764527995896,0,0,30707000.0
-1.0364982343985614,4,-0.7920353050255378,0,0,9525000.0
-0.17920055326595644,3,0.16534428276891042,0,0,21618000.0
-0.22873330817584028,9,-0.49188080545082163,0,0,7642000.0
0.9448119619967924,3,0.2558153795746857,0,0,22850000.0
-0.6897689500293746,6,2.2374014060122924,0,0,5210000.0
0.61713373720833,1,-1.034565803974353,0,0,22164000.0
-0.8650386981720405,8,-0.5990586149687745,0,0,9114000.0
-0.7774038241007075,7,1.7616848406485914,0,0,18586000.0
-0.6973893738616643,1,-0.6321888757708894,1,0,26867000.0
-0.07251461961389892,7,1.3277350570653343,0,1,47297000.0
-1.7604384984660946,8,-0.3950385046446397,0,0,5995000.0
0.788593273434851,5,-0.6705576820844498,1,0,18119000.0
-0.6821485261970847,3,0.07430685671865456,0,0,18731000.0
2.3545903709704095,9,-0.831253605205819,0,0,21890000.0
0.15609809535479574,0,-0.2720034762812301,0,0,5290000.0
0.9143302666676331,2,-0.5602650617218536,0,0,14264000.0
-0.4840175065575493,2,-0.27780835103715623,0,0,15549000.0
1.4896722660055146,3,-0.0798762800911878,0,0,27204000.0
-0.00012059320714560387,7,1.4949437664982306,0,0,23221000.0
-0.6897689500293746,5,-0.5343554987868664,0,1,11245000.0
1.0819795909780092,5,-0.7155808570206572,0,1,15837000.0
0.6819073397827935,9,-0.725774783421308,0,1,19873000.0
1.653511378399746,1,-0.5858914600346007,0,0,26031000.0
1.040067259900415,1,-0.6807516084851005,0,0,25132000.0
-0.44972559931224515,6,1.8382808709645921,0,0,7035000.0
-0.541170685299723,5,-0.6395511559491371,0,0,7714000.0
-0.1296677983560726,5,-0.671690340573411,0,0,9465000.0
-1.143184168050619,0,-0.38597723673295015,1,0,13015000.0
0.8381260283447348,9,-0.8145468924936414,0,0,16961000.0
-0.14109843410450731,7,1.5545499194798134,0,0,23588000.0
1.7868687954648177,3,0.168742258235794,0,0,24879000.0
-0.46877665889296966,5,-0.6547004632389931,0,0,5228000.0
-0.5945136521257518,9,-0.8742946277863444,0,0,7245000.0
-2.088116723254557,7,1.5207117471220977,0,0,13812000.0
-1.276541585115691,7,1.265722004794709,0,0,19755000.0
1.4591905706763553,9,-0.41924907984618515,0,1,22917000.0
2.3545903709704095,7,1.3467070867554345,0,1,57111329.99999995
0.7657320019379815,3,-0.09035337111407883,0,0,23204000.0
1.177234888881632,2,-0.16312667902983546,0,0,14097000.0
-0.08775546727847856,6,2.1776536707195895,0,0,7520000.0
1.9240364244460346,9,-0.7693821352463138,0,0,15387000.0
-0.7583527645199829,3,-0.021827532531926673,0,0,10616000.0
0.7809728496025612,6,1.752765155048022,0,0,12465000.0
-0.15252906985294204,3,0.0602902079177598,0,0,18396000.0
0.15228788343865085,1,-1.013470039617451,0,0,16600000.0
-0.7735936121845626,6,1.930309373192689,0,0,10275000.0
0.12180618810949155,9,-0.553893857721447,0,0,14524000.0
-0.4611562350606799,5,-0.4300093354913165,1,0,12091000.0
-0.8878999696689099,9,-0.8560305096518451,0,0,7857000.0
-0.2630252154211445,2,-0.5536106930992066,0,0,7956000.0
0.8495566640931695,7,1.7851875042945362,0,1,50792000.0
1.2763003987013997,1,-1.0756246741991964,0,0,29573000.0
0.49139674397554794,3,-0.048728171644755,0,1,30056000.0
-2.0233431206800936,3,0.15911466107962385,0,0,7656000.0
0.015120254457434042,8,-0.7046790190644058,0,0,11780000.0
-0.17920055326595644,1,-0.6439402075938617,0,0,13509000.0
0.46091504864638866,5,-0.44430914891445156,0,0,14481000.0
-1.6270810814010226,9,-0.8748609570308249,1,0,12241000.0
-0.39257242057007147,0,-0.5299664471421418,0,0,10510000.0
-0.2058720366789708,4,-0.8132726516935601,0,0,12208000.0
-1.2917824327802705,2,-0.6565410332835551,0,0,9311000.0
2.3545903709704095,4,-0.9191762204114317,0,0,23982000.0
2.3545903709704095,3,0.14693858232329104,0,0,22779000.0
0.04941216170273824,6,2.154434171695885,0,0,9110000.0
-0.7431119168554032,3,0.11210933378773437,0,0,17516000.0
1.310592305946704,7,1.6338360137070969,0,0,26289000.0
1.2000961603785014,9,-0.4382211095362851,0,0,15275000.0
1.2572493391206752,3,-0.14712787787325862,0,0,25431000.0
0.10656534044491191,8,-0.5194893561192507,0,0,13170000.0
-2.088116723254557,8,-0.7950085335590609,0,0,5248000.0
-0.5945136521257518,5,-0.6436570429716215,1,0,13263000.0
1.135322557804038,1,-0.7719306168464766,0,0,30241000.0
1.1429429816363277,7,1.7718787670492422,0,1,53486000.0
0.8228851806801553,8,-0.678344709196058,0,0,9244000.0
-0.6935791619455194,1,-0.8857627949870764,0,0,18895000.0
-0.09537589111076838,8,-0.5530443638547261,0,0,7907000.0
1.3144025178628487,8,-0.5829182315010775,0,0,20276000.0
0.1751491549355203,5,-0.3238226021512047,0,0,7386000.0
0.49139674397554794,3,0.12187851325502465,0,0,26914000.0
-0.9831552675725327,1,-0.5785291798563529,0,0,10722000.0
-1.0517390820631412,5,-0.732429152043955,0,0,7615000.0
-0.015361440871725248,1,-0.6221365316813589,0,0,12994000.0
0.575221406130736,3,-0.014323670042558771,0,0,22301000.0
-0.9374327245787938,2,-0.44430914891445156,0,1,12460000.0
-0.3163681822471732,8,-0.867357094541457,0,0,10369000.0
-0.07251461961389892,6,1.7646580691821145,1,0,16707000.0
-0.2630252154211445,2,-0.47885523282776793,0,1,25147000.0
-0.011551228955580337,7,1.6937253313109197,0,0,20936000.0
0.21706148601311434,9,-0.4049492664230501,0,0,16691000.0
0.8762281475061839,8,-0.6750883160402946,0,0,8469000.0
1.1238919220556032,7,1.508535668365765,0,0,43714000.0
-0.7240608572746787,4,-0.8076093592487541,0,0,6879000.0
0.15228788343865085,5,-0.7635772604903878,0,0,7170000.0
-0.8307467909267362,6,2.14013435827275,0,0,8906000.0
1.642080742651311,6,1.8539965074989286,0,1,21414000.0
1.1581838293009075,6,1.7068924862450938,0,0,14086000.0
-1.0441186582308513,1,-0.5364792334536687,0,0,9156000.0
-0.5716523806288822,3,0.08138597227466202,0,0,18295000.0
-1.7718691342145294,0,-0.8166706271604437,0,0,5244000.0
0.1713389430193754,0,-0.473191940382962,0,0,10576000.0
-0.49163793038983916,5,-0.34831634197499045,0,1,12718000.0
0.5599805584661564,5,-0.5916963347905267,1,0,20798000.0
-0.198251612846681,4,-0.8556057627184847,0,0,12007000.0
0.6780971278666486,4,-0.8902934289429212,0,0,10663000.0
1.0819795909780092,0,-0.49768568020674775,0,0,8244000.0
-0.8193161551783015,9,-0.5489384768322417,0,0,8226000.0
0.7962136972671409,6,1.9405032995933398,0,0,12644000.0
-1.528015571581255,0,-0.5485137298988813,0,0,5851000.0
-1.2346292540380968,5,-0.3275037422403286,0,0,4793000.0
0.316126995832882,1,-0.88916077045396,0,0,11710000.0
0.6552358563697791,1,-0.7927432165811384,0,1,23682000.0
-1.8518835844535724,7,1.4388771712946515,0,0,15950000.0
0.4799661082271132,2,-0.6997236381752006,0,0,11246000.0
-0.7774038241007075,7,1.8149197896297675,0,0,21634000.0
0.6780971278666486,4,-0.986994147437983,0,0,10586000.0
0.18657979068395505,2,-0.28771911281556667,0,0,15923000.0
0.09513470469647718,3,0.40051250153947804,0,0,20584000.0
2.327918887557395,2,-0.44898136518141646,0,0,22121000.0
0.9905345049905313,7,1.7155290072234228,0,0,52543000.0
0.3008861481683024,7,1.7418633170917706,0,0,39263000.0
-0.1715801294336666,0,-0.7402161791555631,0,0,9971000.0
0.28183508858757783,1,-0.6562578686613147,0,0,10983000.0
-0.796454883681432,7,1.7044855869560511,0,0,24005000.0
-0.8421774266751709,2,-0.7135987046649751,0,0,10374000.0
-0.7926446717652871,0,-0.7879294180030534,0,0,7442000.0
1.0133957764874009,3,0.10318964818716497,0,0,22130000.0
-0.7583527645199829,9,-0.46851972411599707,0,0,5480000.0
-0.8612284862558955,7,1.740447493980569,0,0,23084000.0
-1.09746162505688,7,1.7706045262491608,0,0,27502000.0
-0.24397415584041993,2,-0.3173098158396778,0,0,9458000.0
-0.00012059320714560387,2,-0.4723424465162411,0,1,20780000.0
0.05322237361888315,9,-0.789486823425375,0,0,13426000.0
-1.7185261673885006,6,1.8147782073186474,0,1,10131000.0
1.1086510743910236,8,-0.895815139076607,0,0,17861000.0
0.8228851806801553,4,-0.8129894870713198,0,0,13423000.0
0.36184953882662096,1,-0.8851964657425958,0,0,15238000.0
2.0040508746850776,0,-0.8108657524045175,0,0,9221000.0
1.8059198550455422,3,0.1817678308588477,0,0,29371000.0
-0.36590093715705707,1,-0.8370584799617451,0,0,12364000.0
2.327918887557395,7,1.6855135572659512,0,0,41088000.0
0.28183508858757783,7,1.275208019639759,0,0,24238000.0
-1.1774760752959232,8,-0.5788123444785932,1,0,18852000.0
-0.5068787780544188,0,-0.3215572851732823,0,0,6856000.0
0.40757208182035987,6,1.709016220911896,0,0,14563000.0
-0.05346356003317436,1,-0.8002470790705064,0,0,20429000.0
0.06084279745117298,3,0.0752979328964956,0,1,40684000.0
1.177234888881632,7,1.6791423532655445,0,0,30297000.0
0.31993720774902695,3,0.31570469717850874,1,0,30119000.0
-1.135563744218329,2,-0.49683618634002685,0,1,14157000.0
-1.5813585384072837,6,1.9529625429719129,0,0,6013000.0
2.072634689175686,9,-0.4734751050052023,0,0,19810000.0
1.4401395110956308,3,0.32731444669036097,0,0,15889000.0
0.3847108103234904,8,-0.6903792056412706,0,0,18925000.0
1.1200817101394582,6,1.698539129889005,0,0,11301000.0
1.3829863323534572,2,-0.45606048073742395,0,0,23611000.0
0.6438052206213444,9,-0.6338878635043312,0,0,25832000.0
0.037981525954303506,1,-0.8061935361375526,0,1,27311000.0
-0.14490864602065223,3,0.011869057514668812,0,1,29277000.0
-0.971724631824098,1,-0.9091238763219011,0,0,11831000.0
1.8821240933684404,6,1.9542367837719943,0,1,17457000.0
1.6687522260643255,7,1.253262761416136,0,0,35006000.0
1.3944169681018919,7,1.6542238665083981,0,0,48417000.0
0.3809005984073455,7,1.5109425676548074,0,0,36150000.0
-0.034412500452449805,7,1.2735090319063174,0,0,22716000.0
-0.5564115329643027,5,-0.41330262277913893,0,0,6984000.0
-0.9564837841595183,6,2.1050219451149528,0,0,5132000.0
0.1370470357740712,4,-1.1785550143835448,0,1,17767000.0
-1.3413151876901543,7,1.5753625192144751,1,0,33705000.0
1.8821240933684404,4,-0.8299793644057377,1,0,34252000.0
0.44948441289795393,4,-1.185350965317312,0,0,13347000.0
0.9486221739129372,3,0.336800461535411,0,0,21379000.0
0.32374741966517184,1,-1.096012527000498,0,0,13623000.0
-0.5564115329643027,1,-0.9620756606808367,0,0,8505000.0
-0.624995347454911,9,-0.6715487582622909,0,1,17262000.0
1.7640075239679482,9,-0.7354023805774781,0,0,15772000.0
0.9905345049905313,7,1.4361871073833687,0,0,43362000.0
-0.624995347454911,1,-0.8789668440533093,1,0,27841000.0
-2.088116723254557,9,-0.6500282469720282,0,0,5578000.0
0.39233123415578025,4,-1.1652462771382508,0,0,8917000.0
-1.1736658633797783,5,-0.334582857796336,0,0,4494000.0
-1.2155781944573723,9,-0.8966646329433279,0,0,5338000.0
-0.011551228955580337,3,-0.1474110424954989,0,1,31608000.0
-0.05727377194931927,7,1.6856551395770714,0,0,24419000.0
0.2056308502646796,9,-0.3559617867754785,0,0,7824000.0
2.1374082917501496,7,1.6798502648211453,0,0,34831000.0
0.1713389430193754,2,-0.34109564410786286,0,0,14184000.0
0.8038341210994306,8,-0.6241186840370408,0,0,10820000.0
-0.4344847516476655,2,-0.17261269387488545,0,0,11926000.0
-0.7812140360168524,1,-0.8832143133869137,1,0,28133000.0
-0.5183094138028536,9,-0.5218962554082932,0,0,11142000.0
-1.5013440881682405,4,-0.7355439628885982,0,0,7403000.0
2.2174227419891928,2,-0.49641143940666643,1,0,31035000.0
1.8821240933684404,8,-0.4420438319365292,0,0,17159000.0
1.3334535774435734,1,-0.615623745369832,0,0,32503000.0
0.6933379755312282,8,-0.5043400488293948,1,0,20894000.0
0.746680942357257,5,-0.74672896546709,0,0,12089000.0
0.4113822937365048,3,0.32943818135716324,0,0,20950000.0
-1.9357082466087605,7,1.6709305792205758,0,0,15439000.0
-0.4192439039830858,7,1.7316693906911198,0,0,21408000.0
0.43424356523337426,7,1.7826390226943736,0,0,39312000.0
-0.24778436775656484,7,1.7857538335390168,0,0,30350000.0
-0.16014949368523188,6,1.8501737850986846,0,0,5527000.0
-0.708820009610099,7,1.611324426238993,0,0,23266000.0
-0.28969669883415883,1,-0.716288768576258,0,1,23606000.0
-0.8650386981720405,5,-0.32339785521784425,0,1,12209000.0
0.11799597619334665,7,1.7643749045598742,0,0,17388000.0
0.4837763201432581,0,-0.4213728145129874,0,0,10471000.0
-0.8078855194298667,3,0.3074929231335401,0,0,20996000.0
0.4685354724786785,7,1.4112686206262224,0,1,57111329.99999995
0.3427984792458964,6,2.098367576492306,0,0,11037000.0
-0.7812140360168524,9,-0.8953903921432466,0,0,12397000.0
1.3791761204373123,5,-0.45181301140381946,0,0,8891000.0
-0.7278710691908237,6,1.9945877424412366,0,1,13071000.0
1.3144025178628487,0,-0.7598961204012639,0,0,12139000.0
0.15609809535479574,3,0.3423221716690968,0,0,13917000.0
-0.716440433442389,3,0.2868219057099983,0,1,25532000.0
-0.1296677983560726,6,1.8522975197654867,0,0,6898000.0
-0.6935791619455194,0,-0.36700520704285017,0,0,8408000.0
-0.8574182743397506,8,-0.8514998756960004,0,0,9659000.0
-0.6516668308679254,1,-0.9760923094817315,0,0,11875000.0
-1.1622352276313435,1,-0.9574034444138718,0,0,12219000.0
0.575221406130736,0,-0.6399759028824976,0,0,6841000.0
1.177234888881632,1,-1.0754830918880762,0,0,19512000.0
1.344884213192008,8,-0.675513062973655,0,0,15735000.0
-0.800265095597577,5,-0.46073269700438885,0,0,8199000.0
0.33517805541360657,1,-0.7897699880476153,0,0,17631000.0
-1.486103240503661,6,1.9868007153296285,0,0,5046000.0
0.11799597619334665,6,1.6877788742438735,0,1,17047000.0
0.8609872998416043,7,1.6108996793056327,0,0,35447000.0
-1.8633142202020072,5,-0.37422590490997776,0,0,4346980.0
2.3545903709704095,4,-1.1045074656677067,1,0,49265000.0
0.61713373720833,0,-0.6749467337291745,0,0,10229000.0
1.3296433655274285,1,-0.942254137124016,0,0,18941000.0
0.28945551241986767,5,-0.7393666852888423,0,0,8577000.0
1.4934824779216596,1,-1.0236639660181017,0,0,12538000.0
1.4248986634310512,7,1.5696992267696692,0,1,57111329.99999995
1.2839208225336896,5,-0.4249123722909911,0,0,8708000.0
-0.7240608572746787,7,1.4940942726315096,0,0,28919000.0
0.1332368238579263,1,-1.03173415775195,0,0,13825000.0
-0.3620907252409122,8,-0.3824376789549464,0,0,11951000.0
1.4134680276826164,8,-0.5514869584324044,0,1,28943000.0
1.1429429816363277,2,-0.515949798341247,0,0,18836000.0
0.46091504864638866,9,-0.7063780067978476,0,1,11523000.0
0.6057031014598953,4,-1.185634129939552,0,0,12828000.0
1.2839208225336896,3,0.3976808553170751,0,0,32792000.0
-0.7011995857778093,1,-1.0168680150843346,1,0,30699000.0
-0.49925835422212894,9,-0.890151846631801,0,0,6049000.0
0.4837763201432581,6,2.1721319605859035,0,0,8421000.0
0.830505604512445,0,-0.5646541133665783,0,0,8059000.0
-0.32017839416331817,0,-0.4634227609156717,0,0,9059000.0
0.32374741966517184,7,1.7114231202009385,0,1,50057000.0
0.2399227575099838,4,-0.8078925238709944,0,0,11977000.0
-0.49163793038983916,7,1.308338280441874,0,0,16481000.0
-0.5297400495512883,2,-0.6772120507070968,0,0,10898000.0
-1.398468366432328,4,-0.9245563482339972,0,0,10795000.0
-2.088116723254557,5,-0.33472444010745617,0,0,4346980.0
0.10656534044491191,1,-0.7700900468019146,0,0,14323000.0
-0.17539034134981152,7,1.772586678604843,0,0,24224000.0
-0.29731712266644866,7,1.7713124378047616,0,0,19830000.0
-0.15252906985294204,0,-0.7852393540917706,0,0,6502000.0
0.17895936685166522,9,-0.71827092093194,0,0,10205000.0
-0.624995347454911,7,1.3468486690665546,0,0,34127000.0
0.8952792070869086,7,1.2763406781287203,0,1,57111329.99999995
0.4990171678078378,6,2.041168322799766,0,1,15185000.0
-1.954759306189485,7,1.3134352436421994,0,0,14392000.0
-0.6440464070356356,0,-0.6170395684810335,0,0,14831000.0
2.2669554968990764,6,1.7359168600247243,0,0,17094000.0
0.3389882673297515,7,1.2783228304844023,0,0,26398000.0
-0.14871885793679715,7,1.739314835491608,0,0,20005000.0
0.7695422138541265,8,-0.5969348803019723,0,0,8998000.0
0.7314400946926773,1,-0.5336475872312656,0,0,21424000.0
1.310592305946704,1,-0.7952916981813012,0,1,33380000.0
-1.0707901416438657,0,-0.4205233206462665,0,0,7749000.0
0.2704044528391431,8,-0.5984922857242939,0,1,19333000.0
0.09132449278033226,8,-0.5752727867005895,0,0,8259000.0
-2.088116723254557,6,2.1435323337396337,0,0,5774000.0
1.302971882114414,1,-0.6842911662631043,0,0,23914000.0
0.41900271756879465,7,1.7999120646510316,0,0,20033000.0
-0.971724631824098,0,-0.40098496171168596,0,0,5193000.0
1.1467531935524726,2,-0.2574204982358548,1,0,34601000.0
